address,lat,link,lng,name,rating_yandex,review_count,reviews,rating_yandex_norm,review_count_norm,popularity,kitchen, DJ, барная стойка, бесплатная парковка, винная карта, живая музыка, закрытие под банкет, круглосуточная кухня, меню на английском, местоположение у воды, настольные игры, своя пекарня, устричный бар,24_hour,DJ,Restopub Finnegan's приглашает на бизнес ланч,discount_10,discount_15,discount_20,discount_50,discount_7,Завтраки в ресторане МА,Счастливые часы,барная стойка,бесплатная парковка,бранчи,винная карта,детская анимация,живая музыка,закрытие под банкет,круглосуточная кухня,кулинария,кухня_авторская,кухня_азербайджанская,кухня_азиатская,кухня_американская,кухня_английская,кухня_армянская,кухня_белорусская,кухня_веганская,кухня_вегетарианская,кухня_восточная,кухня_греческая,кухня_грузинская,кухня_домашняя,кухня_еврейская,кухня_европейская,кухня_индийская,кухня_индонезийская,кухня_ирландская,кухня_испанская,кухня_итальянская,кухня_кавказская,кухня_китайская,кухня_континентальная,кухня_корейская,кухня_латиноамериканская,кухня_международная,кухня_мексиканская,кухня_морская,кухня_мясная,кухня_национальная,кухня_немецкая,кухня_неткухня_специализации,кухня_паназиатская,кухня_русская,кухня_рыбная,кухня_сербская,кухня_скандинавская,кухня_смешанная,кухня_средиземноморская,кухня_тайская,кухня_узбекская,кухня_украинская,кухня_французская,кухня_фьюжн,кухня_чешская,кухня_шашлык,кухня_японская,меню на английском,местоположение у воды,настольные игры,своя пекарня,танцпол
наб. реки Мойки 82,59.930223,https://yandex.ru/maps/org/restoran_idiot/1193712266/,30.303364000000002,Ресторан Идиотъ,4.3,129.0,"Очень приятное место для встречи с друзьями. Еда вкусная, порции средние. Винная карта не очень велика, но заказанные нами алкогольные... ещё|Еда как бы русская, но качество и подача ниже ожидаемого. Может, дело в толпах иностранцев, которые настраивают персонал на минорно-вокзальный дзен... ещё|Один из лучших ресторанов в стиле старой библиотеки и персонажей Достоевского. Вкусная русская кухня, хорошая винная карта. Персонал старается создать... ещё|Отличное атмосферное место и еда вкусная по приемлемым ценам. Каждому клиенту приносят рюмку водки ""для сугреву"". Особенно порадовали... ещё|Все понравилось, ощущение было что мы приехали к бабушке в деревню. Кухня отличная,удивили супы (брали: зелёные щи и тыквенный крем-суп). Был один... ещё",0.8157894736842105,0.05223880597014925,0.054385964912280704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пр. Чкаловский 50,59.967358,https://yandex.ru/maps/org/pab_arden_original_belgian/27751257722/,30.299339,Паб Арден. Original Belgian,4.3,818.0,,0.8157894736842105,0.337893864013267,0.35178223336118075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Литейный пр. 51,59.937197,https://yandex.ru/maps/org/pud_khleba/62449262506/,30.347776,Пуд хлеба,4.0,52.0,"Отличный кофе, хорошая выпечка.Вежливый персонал.|Цены высокие, впрочем, как и в большинстве кафешек в центре. Мороженное очень-очень вкусное, интерьер обычный. В общем, для... ещё|Лучшее мороженое в городе! Правда за любимым фисташковым приходится охотиться 😆 Нигде не пробовала раньше такое вкусное розовое мороженое. Вкус... ещё|Люблю это кафе, мороженое Popio на мой взгляд самое вкусное, всегда свежое, всегда разное!|Лучшее мороженное в городе",0.7368421052631579,0.020315091210613596,0.019103313840155945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пр. Науки 23,60.010807,https://yandex.ru/maps/org/tokio_city/195038738875/,30.402124,Токио-City,4.5,1574.0,"Был приятно удивлён, увидев перед входом велопарковку.

Заезжали сюда охладиться после покатушки на велосипедах. Думал... ещё|Большой Токио. Уютным его точно не назвать, но свою функцию вкусно накормить он выполняет хорошо. С парковкой беда, лучше на машине не... ещё|Люблю именно этот ресторан по этому адресу. Нравятся официанты. Профессиональны добры и вежливы. А вот хостесы ( не все конечно) ,высокомерные и... ещё|Отличное место, где можно не просто вкусно покушать, но и посидеть в душевной компании, отметить, к примеру. какое-то событие. Прекрасная кухня... ещё|Уровень обслуживания выше, чем в ресторанах, которые находятся в центре! Огромное спасибо администратору ресторана! Официанты приятные, быстро... ещё",0.8684210526315789,0.6513266998341625,0.7218462823725981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ул. Кирочная 3,59.943854,https://yandex.ru/maps/org/birch/40571415653/,30.350831,Birch,5.0,417.0,"Гастробар. Модный. Современный. дерзкий проект молодых рестораторов,которые работают здесь же. Очень интересные ощущения. все... ещё|Я понимаю,что мировые поворята внесли данное заведение в разряд лучших в мире....Но помещение маловато... Концепция общий стол,многих... ещё|Икона современного ресторанного движения|Это действительно лучший ресторан Питера, а то и всей России. Вкусовые рецепторы просто взрываются! Приходится для наслаждения едой... ещё|Очень вкусно.Авторская кухня-восхитительна.обслуживание-идеально.для справки:порции не большие, не дешево.Но оно того стоит.Рекомендую",0.9999999999999999,0.17164179104477614,0.21904761904761907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пр. Большевиков 9 корп. 1,59.915048,https://yandex.ru/maps/org/chaykhana_chabrets/87323073257/,30.473746999999996,Чайхана Чабрец,4.3,430.0,"Шикарное заведение, вкусная кухня, богатая винная карта. Очень внимательные и обходительные официанты! Хорошие кальяны. Приятная атмосфера!|Мне один раз не начислили на карту 1600 рублей. На следующий день ,так ничего и не смог доказать. Начали чек просить - кто хранит чек из ресторана?|Очень вкусная кухня, замечательный кальян. Есть приложение с кэшбэком.|от чайханы только одно название, обычное сетевое заведение|В принципе для любителей кальяна, тут не плохо. Салаты на троечку из 5. Чаи делают достойные, иногда с ингридиентами переусердствовать могут. Система... ещё",0.8157894736842105,0.17703150912106136,0.18430799220272903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пр. Большевиков 9 корп. 1,59.915048,https://yandex.ru/maps/org/mama_roma/135247278553/,30.473746999999996,Мама Рома,4.3,258.0,"Очень вкусная пицца, паста, со сменой нового меню бизнес ланч не очень вкусный стал. Особенно по понедельникам.|Раньше часто ходили в Мама Рому (и на бизнес ланч-т.к работаем рядом и вечером посидеть с семьёй-т.к. рядом живём) ,было :чисто , быстро и вкусно+большие порции .
Стало... ещё|Очень приятное место. Бизнес ланч недорогой, вкусный и сытный. Приветливые сотрудники, идут навстречу клиентам. Общее впечатление очень... ещё|Просто люблю эту сеть, их вкусную пиццу и атмосферу ресторанов. Работать, конечно, есть над чем, но в целом все очень даже неплохо.|Отличное место. Гораздо приятнее, чем окружающие. С удовольствием отмечу , что бизнес ланч недорогой и очень вкусный. Официанты приветливые... ещё",0.8157894736842105,0.10572139303482588,0.11006683375104429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Батарейная дорога 8,59.971033,https://yandex.ru/maps/org/jet_set_sport_cafe/244516136876/,30.254109000000003,Jet set sport cafe,2.5,93.0,"Хорошее и уютное место, отличное меню.|Вкусно готовят и приятный персонал.|Запланирован был концерт на субботу. В пятницу ночью, а именно в 23.30 «ВКонтакте» сообщили, что концерт отменяется. Причина - прибыль концерт... ещё|Понравилось место. Отзывчивые девушки. Вкусная шаверма (шаурма)... Ахах.|Отличное меню и все вкусно",0.3421052631578947,0.03731343283582089,0.016290726817042606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
наб. Лейтенанта Шмидта 37,59.932279,https://yandex.ru/maps/org/osobnyak_bryullova/1181100956/,30.273197999999997,Особняк Брюллова,4.3,35.0,"Оформляли свадьбу в бело-синем цвете от студии флористики Flower-Glamour (64-285-64). Понравилось вежливое и профессиональное отношение персонала... ещё|Самое лучшее место 2019 года для проведения свадьбы или юбилея. Организовал здесь уже 3 мероприятия. 
Я организатор и ведущий Павел Барский. 
По... ещё|Дороговато и безумно не вкусно. Поэтому у них не бывает посетителей|Была на поэтическом вечере поэта Натальи Дроздовой. Всё очень понравилось. И выставка фоторабот Валерия Плотникова, и стихи, и интерьеры особняка, и меню.|Красивый интерьер, приветливый персонал! Все понравилось",0.8157894736842105,0.013266998341625208,0.013812308549150656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
наб. Лейтенанта Шмидта 37,59.932279,https://yandex.ru/maps/org/russkiye_sezony/52045079664/,30.273197999999997,Русские сезоны,4.4,183.0,,0.8421052631578948,0.0746268656716418,0.08020050125313286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ул. Гороховая 2/6,59.936273,https://yandex.ru/maps/org/sicaffe/1224312031/,30.310838,Sicaffe,4.3,214.0,"Очень хорошее кафе. Расторопный персонал хорошая кухня. Часто захожу выпить кофе. Очень нравиться. Вечером живая музыка. Кофе варят... ещё|Уютное кафе, место сделано и содержится с заботой. По вечерам играет живая музыка. Приятный контингент из гостей, внимательные официанты. Крайне... ещё|Наверное круто , может зайду|Зарулили в данное заведение совершенно случайно днём на кофе. В итоге взяли глинтвейн и рыбный штрудель- все было очень вкусно. Штрудель очень нежный... ещё|Обожаю это кафе! Там чудно все! Начиная от прекрасного кофе и заканчивая приятными вечерами с живой музыкой . Сердечко !",0.8157894736842105,0.08747927031509121,0.09107490949596214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ул. Гороховая 2/6,59.936273,https://yandex.ru/maps/org/petrov_vodkin/69164245287/,30.310838,Petrov-Vodkin,3.1,38.0,"Хорошее обслуживание, еда вкусная, расположение бомба. Чай в пакетиках, пусть и в модных, просто смешно и не вкусно.|Отличное место с русской кухней, цыганами, атмосфера впечатляет! Официант рассказывал об истории Санкт-Петербурга, об интересных фактах и... ещё|Не понравилось, во -первых не люблю фамильярность, во-вторых, не принесли блюдо , которое я заказывал, в третьих, что я, что моя компания плохо себя... ещё|Очень грубая официантка. На просьбу подсказать что-то из меню буркнула ""У нас все вкусно"". И дальнейшее общение в таком же духе. ""А можно добавить к этому... ещё|Ооочень оживлённое туристическое место! Прям группы заходят, в том числе иностранцы. Приятный и чистый ресторан. Шустрые, доброжелательные и... ещё",0.5,0.014510779436152572,0.00925925925925926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ул. Радищева 36,59.941322,https://yandex.ru/maps/org/greneta/214997245791/,30.363397999999997,Greneta,4.3,64.0,"Довольно мило, именно что виннотека с перекусом, хотя есть и горячие блюда. Понравилось.|Шикаррррнейшее атмосферное место в Питере!!! 

Супер стейки!! Обслуживание на высоте!! Толпы нет. 

Для... ещё|Вкусные французские бранчи, неплохой выбор вин, временами бывает живая музыка. Заведение по размеру не большое, на мой взгляд не особо удобное... ещё|Стильный интерьер, отличный выбор вин и интересные ""французские"" блюда. Сыр удивительно вкусен и похож на то, что можно найти во Франции.|Не ходите. Это ужас. В тарелке с салатом клок волос как из сточной трубы. Моральная травма на всю жизнь",0.8157894736842105,0.02529021558872305,0.026329713171818436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пр. Невский 96,59.932112,https://yandex.ru/maps/org/babjib/1317524793/,30.354568,BabJib,4.1,125.0,"Не понравилось. Хотелось заценить южацкий нэн мен - порция большая, стоит 480 р. Но это один большой моток гречневой лапши, кисло сладкий бульон... ещё|Новое меню совсем не понять, корейские слова на русском языке кому должны помочь? Официанты холодные и далёкие, 2/3 слова и убегают, даже не... ещё|Цена меню не соответствует самому заведению. Атмосферности никакой... 
Блюда по вкусу действительно похожи на настоящую корейскую еду(жил в Южной... ещё|Вкусная еда, но борюсь кимчи перебродил. Радует наличие напитков! Чисто, хорошая атмосфера, милое обслуживание. Много корейцев и корейских книг для детей.|Вежливые официанты",0.7631578947368419,0.0505804311774461,0.0492620439988861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пр. Невский 96,59.932112,https://yandex.ru/maps/org/grizzly_bar/1146175704/,30.354568,Grizzly bar,4.3,414.0,"данные места с вершинами понравилась не сервис мне продукты которые они предлагают и меня лично не внушает доверия больше туда ни ногой|Более всего мне запомнились официантки, молодые девушки в коротких юбочках и топах, на манер американских студенток из группы поддержки в американском... ещё|Любимое место с давних времён! 
Кухня почти никогда не хромает, бургеры, салаты и закуски всегда ок. 
Кальяны не плохи, но как... ещё|Искали с друзьями местечко, чтобы провести вечер в непринуждённой обстановке. Во время прогулки по Невскому получили, проходя мимо бара... ещё|Очень удобное место для встречи с друзьями, интересное оформление, хорошая еда и напитки. Нормальный ценник для самого центра города... ещё",0.8157894736842105,0.17039800995024876,0.17740183792815373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пр. Невский 96,59.932112,https://yandex.ru/maps/org/dve_palochki/1260098931/,30.354568,Две Палочки,4.0,221.0,"В принципе,место неплохое,кормят вкусно, обслуживают быстро. Одно ""но""-у них постоянно чего-то нет. Официант принимает заказ, через минуту прибегает... ещё|Еда средняя, обслуживание нормальное, мебель конечно оставляет желать лучшего, диваны и столы , прошу владельцев обратить внимание на это. Неплохой... ещё|Работают давно, была в основном в студенческие годы, сильно не изменились с тех пор, кроме того момента, что порции стали сильно меньше. Раньше ранен был... ещё|Фэстфуд переросток, по расположению - Невский, типа круто, а по факту худшая из забегаловок для кучи бездельногуляющих, ""забежавших"" быстренько и дешовенько... ещё|Залетев вечером можно отлично перекусить. Удон и рамен с курицей оставляют желать лучшему этому месту. Больше всего интересен интерьер этого... ещё",0.7368421052631579,0.09038142620232173,0.08499025341130605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пр. Невский 96,59.932112,https://yandex.ru/maps/org/pizza_hut/1256412848/,30.354568,Pizza Hut,3.5,60.0,"Столы не убирают. Ждали заказ 40 минут! И то дали, когда сами уже подошли. Туалет только в соседнем kfc , в котором очереди киллометровые! И пицца стала так себе.|Заказал мороженное и салат цезарь, сижу уже 25 минут.. очень долгоооо... в итоге принесли через 30 минут. салат состоял из куриных котлет и листья салата... ещё|Очень понравилось заведение. 
Итальянская пицца очень вкусная, приятное обслуживание. 
Цены - вполне адекватные. Можно... ещё|Самая вкусная пицца|доооооолгоолоо
ждали заказ 25 минут в полупустом зале",0.6052631578947368,0.0236318407960199,0.018253968253968255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пр. Суворовский 27,59.937387,https://yandex.ru/maps/org/kroo_cafe/1188440090/,30.374015999999997,Kroo cafe,4.4,322.0,"Персонал класс. Уютно, мило. Интересное меню, но можно разочароваться во вкусе. Луковый суп невкусный и подача неверная. Молодой картофель жареный невкусный... ещё|Ооооо! Это безупречное место. Кухня-превосходная, отдельное спасибо за тончайшие десерты. Милейшие девушки-официантки, отличное расположение... ещё|Однозначно ответа нет, более менее нормально|Если любите небольшие кафе с авторской кухней и хорошей подачей, то сюда. Есть изысканные блюда.|Вкусно, довольно быстро. 
Цены ресторанные.
Звезду сняла за грязный пол.",0.8421052631578948,0.1322553897180763,0.14213311055416322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пр. Невский 22,59.935944,https://yandex.ru/maps/org/marketplace/1246159816/,30.324097,Marketplace,4.3,937.0,"Всё ничего. Нормально. Невский и его трафик конечно напрягает. Пешеходов много. Рядом. Ходят.|Отличное место как быстро поесть с большим выбором блюд, так и посидеть с бокалом вина или побеседовать за чашкой чая. Цены демократичные. Для туристов... ещё|Атмосферное, видовое место для деловых встреч. Да и просто для того, что бы провести время с семьей...|Место класс! Самый центр Питера, шикарный Невский проспект. Кафе отличное. Вкусный кофеек. Живем рядом все очень нравится, интерьер интересный|Вкусно, красиво, демократично, многолюдно! Отличная энергетика. Всегда чувствуется, что жизнь бурлит!:)
Вкусные десерты, сезонные предложения... ещё",0.8157894736842105,0.38723051409618575,0.40314675577833475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пр. Невский 22,59.935944,https://yandex.ru/maps/org/khachapuri_i_vino/17500499397/,30.324097,Хачапури и вино,4.7,746.0,"отличное место чтобы вкусно покушать и приятно провести время. цены доступные всем советую зайти сюда|Оч вкусно, но быстро :) быстро в смысле, что покушали и на выход- не занимайте место, придут следующие делать кассу ресторану :) и официанты это не скрывают... ещё|Работа официантов. Сами не подходят, все очень заняты. О добрржелательности желательности и речи не идёт. Перепутали заказ с вином, пытались убедить, что мы... ещё|Очень вкусно и сытно кормят, но в часы пик совершенно невозможно попасть без предварительной брони.
Меню не очень большое, буквально на пару... ещё|Кухня:не скажу, что шедевр, но относительно вкусно, цены приемлемые (перекусить на двоих+домашнее вино-2500). А теперь про минусы... ещё",0.9210526315789475,0.30804311774461024,0.36208576998050684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пр. Невский 22,59.935944,https://yandex.ru/maps/org/coffeeshop_company/1033842752/,30.324097,Coffeeshop Company,4.2,123.0,"Отвратительное место!Такого обслуживания в России надо поискать еще. Меню не несли 20 минут,в зале кроме нашего столика были заняты еще... ещё|Сели за стол, ждём официанта, так меню нам и не принес. Обходил стороной нас, хотя иностранцам все сразу принёс, были они на соседнем столике. Испортилось все... ещё|Очень нравится эта кофейня и интерьером, и опрятностью и доброжелательностью персонала. Хорошее меню.
Но бариста нужно давать отдыхать)) за две... ещё|Заказала вафлю, ждала очень долго. Вкусно, но дорого.|Тебя не видят в этом кафе, видят туристов. 15 минут ожидания, как итог - даже меню не принесли.",0.7894736842105262,0.04975124378109453,0.050125313283208024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
В.О. 11-я линия 26,59.940276,https://yandex.ru/maps/org/meat_makers/1706575010/,30.274590999999997,Meat Makers,4.1,63.0,"Хорошее место для перекуса, интересная концепция. Вкусно! Рекомендую!|интересно, но меню бы побогаче|лучшие пастрами сендвичи в СПб - ММ!|Мясо фигурирует даже в названии, данного заведения, поэтому я был шокирован зайдя туда за хорошим стейком, и узнав, что У НИХ НЕТ... ещё|Нетривиальное симпатичное маленькое заведение. Было ещё на Восстания, но закрылось. Жаль.",0.7631578947368419,0.02487562189054726,0.024227234753550535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
В.О. 11-я линия 26,59.940276,https://yandex.ru/maps/org/coffeers/163201309604/,30.274590999999997,Coffeers,4.4,183.0,,0.8421052631578948,0.0746268656716418,0.08020050125313286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ул. Куйбышева 10,59.955007,https://yandex.ru/maps/org/saint_espresso/47451299437/,30.326926,Saint-Espresso,4.0,74.0,"Прекрасные завтраки и кофе|Прекрасный кофе и кофейные напитки, а так же очень нежный горячий шоколад)|Вкусный кофе.|Добротный кофе|Вкусный кофе с наихудшим пониманием клиента",0.7368421052631579,0.029436152570480927,0.027680311890838208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ул. Куйбышева 10,59.955007,https://yandex.ru/maps/org/fortetsiya/1167143886/,30.326926,Фортеция,3.1,11.0,"Лет 5 назад, готовили вкуснее, с душой что-ли, а сейчас не то(|Вкусные, недорогие пирожки))), кондитерские изделия, кулинария. 
 Недалеко работаю, удобно.|раньше было лучше|Не всегда свежее..|Старая,еще с советских времен кулинария и кондитерская. качесьво отменное",0.5,0.003316749585406302,0.0021164021164021165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пр. Науки 14А,60.012413,https://yandex.ru/maps/org/larisuvannukhochu/1276117262/,30.402169,ЛарисуВаннуХочу,4.4,498.0,"Заказал, лагман с домашней лапшой и чебурек с бараниной.
Лагман принесли с толстым слоем жира пахнущего костями, которые варили всю... ещё|Наконец-то в нашем районе появилось заведение высокого уровня Гинза проджект. Отметили годовщину свадьбы, очень мило посидели. Получили... ещё|Ресторан в стиле Ginza Project.
Обширное меню с блюдами азиатской, европейской и кавказкой кухни.
Интерьер... ещё|Вкусно, порции приличных размеров. Ценник.... ну не то чтобы гуманный, но нормальный, периодически можно себе позволить. Из минусов могу указать на... ещё|Все хорошо..вкус еды..доброжелательрость..туалеты..игрова, комната.....но очень долого несут еду и морс...и далеко не все есть , что указано... ещё",0.8421052631578948,0.20522388059701493,0.22055137844611536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Казначеская ул. 6,59.926436,https://yandex.ru/maps/org/ukusno/92832223224/,30.311987,Ukusno,4.8,238.0,"Уголок Сербии в Санкт-Петербурге. Ракия в стильных маленьких графинчиках, огромная и вкусная плескова - вкусно!|Отличная кухня (сытные порции),низкие цены,приятное обслуживание,но летом 1 кондей не справляется явно,помещение большое слишком,душно.|Кафе позиционирует себя как традиционная сербская кухня. Пробовала плескавицу на тарелке, порция большая. Картошка фри которая подаётся к блюду не... ещё|Уютно. Не совсем конечно сербская кафана и персонал русский, но покушать можно. Музыка сербская народная,можно поностальгировать.|Бюджетно перекусить в центре, качественной и простой едой. Всё очень простенько, но соответствует цене.",0.9473684210526315,0.09742951907131013,0.11779448621553888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пр. Загородный 13,59.925885,https://yandex.ru/maps/org/the_spray_bar/1231350213/,30.341407,The Spray bar,3.9,27.0,"бармен максим — самый крутости бармен в мире. знает, что предложить на пожелание гостя. для бара на Рубинштейна здесь очень чистый туалет.|Хорошие закуски и пшеничной пиво, уютно|Всё понравилось, только бокалы объемом 0,4 л, и никаких других объемов нет.|Отличное уютное местечко для мореманов и не только;(|Отличное место. Всем советую",0.7105263157894736,0.009950248756218907,0.009022556390977444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
пр. Загородный 13,59.925885,https://yandex.ru/maps/org/xren/1161906883/,30.341407,Xren,1.8,22.0,"Ни вывески, ни указателей.. Искал этот ресторанчик минут 10..|Хороший ресторан при отеле.|небольшой ресторанчик при отеле. Персонал вежлив, кухня без претензий на Мишлен)|Ресторанчик как-то спрятан, мне кажется, никто его не видит с улицы. Зашли как-то в обед. Никого нет, ни клиентов, ни официантов. Внутри красиво.|Кухня и обслуживание понравились.",0.15789473684210525,0.007877280265339967,0.0015873015873015875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ул. Рубинштейна 25,59.927432,https://yandex.ru/maps/org/tres_amigos/1011227131/,30.3428,Трес Амигос,4.4,272.0,"В этом ресторане можно познакомится с блюдами латиноамериканской кухни. Выбор блюд радует своим разнообразием: есть блюда и для любителей мяса и для... ещё|Очень душевное место с оригинальным национальным мексиканским меню
Все достаточно демократично и очень вкусно. До 17.00 предоставляется... ещё|Новое заведение, открытое нами для обеда. Вечером поесть дорого, но дневная скидка исправляет ситуацию с ценами. Очень вкусно, аутентично. И это очень... ещё|Наш любимый ресторан мексиканской кухни, отличный выбор и большие порции нивелируют иногда долгое ожидание блюд, но оно того стоит. Прекрасные коктейли и... ещё|Отличный мексиканский ресторан. Стилистика похожа, качество материалов низкое.
Еда очень хороша, а музыкальное... ещё",0.8421052631578948,0.1115257048092869,0.11985519353940409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
В.О. 4-я линия 5,59.940763,https://yandex.ru/maps/org/stary_tbilisi/1104467636/,30.285109999999996,Старый Тбилиси,4.3,133.0,,0.8157894736842105,0.0538971807628524,0.05611250348092454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ш. Красносельское 85,59.709948,https://yandex.ru/maps/org/komplimento/70913569278/,30.340904,Комплименто,3.5,183.0,,0.6052631578947368,0.0746268656716418,0.057644110275689234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ул. Марата 34,59.926012,https://yandex.ru/maps/org/wood_bar/1204543754/,30.3526,Wood Bar,4.4,106.0,"Шумно. Кухня совершенно непонятная. Винная карта странная: дороговато и выбор небольшой.|Завтракали здесь. Заведение небольшое, утром был занят всего 1 столик. Вкусный кофе, омлет и каша.|Прекрасное обслуживание. Вкусные настойки.|Вкусные пиво и кухня, приятная обстановка, приветливый персонал.|Уникальная дружеская атмосфера и вкуснейшие обеды за 250 рублей",0.8421052631578948,0.042703150912106136,0.04589250905040379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
